"","iso3c","country","date","confirmed","deaths","recovered","ecdc_cases","ecdc_deaths","total_tests","tests_units","soc_dist","mov_rest","pub_health","gov_soc_econ","lockdown","apple_mtr_driving","apple_mtr_walking","apple_mtr_transit","gcmr_retail_recreation","gcmr_grocery_pharmacy","gcmr_parks","gcmr_transit_stations","gcmr_workplaces","gcmr_residential","gtrends_score","gtrends_country_score","population","land_area_skm","pop_density","pop_largest_city","life_expectancy","gdp_capita","timestamp","death_by_ncd","death_by_cvd_ca_dm_30_70","diabetes_20_79","pop_0_14_2018","pop_15_64_2018","pop_65_over_2018","tourist_arrivals","lat","lng","active","confirmed_logratio","confirmed_per_100k","deaths_per_100k","mortality_rate","recovery_rate","new_cases","ave_new_cases","region_1","region_2","region_3","region_4","region_5","region_6","region_7","region","income_1","income_2","income_3","income_4","income","economy","oecs"
"568","GUY","Guyana",2020-04-15,55,6,8,48,6,NA,NA,5,2,8,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,41,0.157185583522413,7.06029750810009,0.770214273610919,10.9090909090909,14.5454545454545,8,2.57142857142857,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"569","GUY","Guyana",2020-04-16,55,6,8,55,6,NA,NA,5,2,8,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,41,0,7.06029750810009,0.770214273610919,10.9090909090909,14.5454545454545,0,2.57142857142857,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"570","GUY","Guyana",2020-04-17,63,6,9,57,6,NA,NA,6,2,8,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,48,0.135801541159061,8.08724987291465,0.770214273610919,9.52380952380952,14.2857142857143,8,3.71428571428571,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"571","GUY","Guyana",2020-04-18,63,6,9,63,6,NA,NA,6,2,8,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,48,0,8.08724987291465,0.770214273610919,9.52380952380952,14.2857142857143,0,2.57142857142857,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"572","GUY","Guyana",2020-04-19,65,7,9,63,7,NA,NA,6,2,8,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,49,0.0312525435041042,8.34398796411828,0.898583319212738,10.7692307692308,13.8461538461538,2,2.85714285714286,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"573","GUY","Guyana",2020-04-20,65,7,9,65,7,NA,NA,6,2,8,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,49,0,8.34398796411828,0.898583319212738,10.7692307692308,13.8461538461538,0,2.85714285714286,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"574","GUY","Guyana",2020-04-21,66,7,9,66,7,NA,NA,6,2,8,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,50,0.0152674721307884,8.4723570097201,0.898583319212738,10.6060606060606,13.6363636363636,1,2.71428571428571,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"575","GUY","Guyana",2020-04-22,67,7,9,67,7,NA,NA,6,2,8,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,51,0.0150378773645405,8.60072605532192,0.898583319212738,10.4477611940298,13.4328358208955,1,1.71428571428571,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"576","GUY","Guyana",2020-04-23,70,7,9,67,7,NA,NA,6,2,8,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,54,0.0438026226583936,8.98583319212738,0.898583319212738,10,12.8571428571429,3,2.14285714285714,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"577","GUY","Guyana",2020-04-24,73,7,12,70,7,NA,NA,6,2,8,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,54,0.0419641990990316,9.37094032893284,0.898583319212738,9.58904109589041,16.4383561643836,3,1.42857142857143,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"578","GUY","Guyana",2020-04-25,73,7,12,73,8,NA,NA,6,2,8,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,54,0,9.37094032893284,0.898583319212738,9.58904109589041,16.4383561643836,0,1.42857142857143,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"579","GUY","Guyana",2020-04-26,74,8,12,74,8,NA,NA,6,2,8,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,54,0.0136056520557792,9.49930937453466,1.02695236481456,10.8108108108108,16.2162162162162,1,1.28571428571429,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"580","GUY","Guyana",2020-04-27,74,8,15,74,8,NA,NA,6,2,9,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,51,0,9.49930937453466,1.02695236481456,10.8108108108108,20.2702702702703,0,1.28571428571429,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"581","GUY","Guyana",2020-04-28,74,8,15,74,8,NA,NA,6,2,10,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,51,0,9.49930937453466,1.02695236481456,10.8108108108108,20.2702702702703,0,1.14285714285714,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"582","GUY","Guyana",2020-04-29,78,8,18,75,8,NA,NA,6,2,10,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,52,0.0526437334854215,10.0127855569419,1.02695236481456,10.2564102564103,23.0769230769231,4,1.57142857142857,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"583","GUY","Guyana",2020-04-30,82,9,22,78,8,NA,NA,6,4,10,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,51,0.0500104205746617,10.5262617393492,1.15532141041638,10.9756097560976,26.8292682926829,4,1.71428571428571,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"584","GUY","Guyana",2020-05-01,82,9,22,82,9,NA,NA,6,4,10,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,51,0,10.5262617393492,1.15532141041638,10.9756097560976,26.8292682926829,0,1.28571428571429,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"585","GUY","Guyana",2020-05-02,82,9,22,82,9,NA,NA,6,4,10,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,51,0,10.5262617393492,1.15532141041638,10.9756097560976,26.8292682926829,0,1.28571428571429,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"586","GUY","Guyana",2020-05-03,82,9,22,82,9,NA,NA,6,4,11,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,51,0,10.5262617393492,1.15532141041638,10.9756097560976,26.8292682926829,0,1.14285714285714,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"587","GUY","Guyana",2020-05-04,92,9,27,82,9,NA,NA,6,4,11,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,56,0.115069329784787,11.8099521953674,1.15532141041638,9.78260869565217,29.3478260869565,10,2.57142857142857,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"588","GUY","Guyana",2020-05-05,93,10,27,92,9,NA,NA,6,4,12,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,56,0.0108109161042158,11.9383212409692,1.2836904560182,10.752688172043,29.0322580645161,1,2.71428571428571,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"589","GUY","Guyana",2020-05-06,93,10,27,93,10,NA,NA,6,4,12,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,56,0,11.9383212409692,1.2836904560182,10.752688172043,29.0322580645161,0,2.14285714285714,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"590","GUY","Guyana",2020-05-07,93,10,27,93,10,NA,NA,6,4,12,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,56,0,11.9383212409692,1.2836904560182,10.752688172043,29.0322580645161,0,1.57142857142857,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"591","GUY","Guyana",2020-05-08,94,10,35,93,10,NA,NA,6,4,12,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,49,0.0106952891167476,12.0666902865711,1.2836904560182,10.6382978723404,37.2340425531915,1,1.71428571428571,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"592","GUY","Guyana",2020-05-09,94,10,35,94,10,NA,NA,6,5,13,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,49,0,12.0666902865711,1.2836904560182,10.6382978723404,37.2340425531915,0,1.71428571428571,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"593","GUY","Guyana",2020-05-10,104,10,35,97,10,NA,NA,6,5,13,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,59,0.101096116871369,13.3503807425893,1.2836904560182,9.61538461538462,33.6538461538462,10,3.14285714285714,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"594","GUY","Guyana",2020-05-11,109,10,36,104,10,NA,NA,6,5,13,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,63,0.046956983087771,13.9922259705984,1.2836904560182,9.1743119266055,33.0275229357798,5,2.42857142857143,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"595","GUY","Guyana",2020-05-12,113,10,36,109,10,NA,NA,6,5,13,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,67,0.0360399364831974,14.5057021530056,1.2836904560182,8.84955752212389,31.858407079646,4,2.85714285714286,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"596","GUY","Guyana",2020-05-13,113,10,41,113,10,NA,NA,6,5,13,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,62,0,14.5057021530056,1.2836904560182,8.84955752212389,36.283185840708,0,2.85714285714286,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"597","GUY","Guyana",2020-05-14,113,10,42,113,10,NA,NA,6,6,15,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,61,0,14.5057021530056,1.2836904560182,8.84955752212389,37.1681415929204,0,2.85714285714286,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"598","GUY","Guyana",2020-05-15,116,10,43,113,10,NA,NA,6,6,16,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,63,0.0262023723940237,14.8908092898111,1.2836904560182,8.62068965517241,37.0689655172414,3,3.14285714285714,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"599","GUY","Guyana",2020-05-16,117,10,43,116,10,NA,NA,6,6,16,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,64,0.00858374369139181,15.0191783354129,1.2836904560182,8.54700854700855,36.7521367521368,1,3.28571428571429,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"600","GUY","Guyana",2020-05-17,117,10,43,117,10,NA,NA,6,6,17,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,64,0,15.0191783354129,1.2836904560182,8.54700854700855,36.7521367521368,0,1.85714285714286,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"601","GUY","Guyana",2020-05-18,124,10,44,117,10,NA,NA,6,6,17,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,70,0.0581076308072808,15.9177616546257,1.2836904560182,8.06451612903226,35.4838709677419,7,2.14285714285714,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"602","GUY","Guyana",2020-05-19,125,10,46,124,10,NA,NA,6,6,18,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,69,0.00803217169726445,16.0461307002275,1.2836904560182,8,36.8,1,1.71428571428571,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"603","GUY","Guyana",2020-05-20,125,10,47,125,10,NA,NA,6,6,18,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,68,0,16.0461307002275,1.2836904560182,8,37.6,0,1.71428571428571,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"604","GUY","Guyana",2020-05-21,127,10,57,125,10,NA,NA,6,6,18,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,60,0.0158733491562897,16.3028687914311,1.2836904560182,7.8740157480315,44.8818897637795,2,2,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"605","GUY","Guyana",2020-05-22,127,10,57,127,10,NA,NA,6,6,19,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,60,0,16.3028687914311,1.2836904560182,7.8740157480315,44.8818897637795,0,1.57142857142857,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"606","GUY","Guyana",2020-05-23,127,10,58,127,10,NA,NA,6,6,19,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,59,0,16.3028687914311,1.2836904560182,7.8740157480315,45.6692913385827,0,1.42857142857143,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"607","GUY","Guyana",2020-05-24,135,10,62,127,10,NA,NA,6,6,19,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,63,0.0610876919798384,17.3298211562457,1.2836904560182,7.40740740740741,45.9259259259259,8,2.57142857142857,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"608","GUY","Guyana",2020-05-25,137,11,62,135,10,NA,NA,6,6,19,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,64,0.0147061473896954,17.5865592474493,1.41205950162002,8.02919708029197,45.2554744525547,2,1.85714285714286,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"609","GUY","Guyana",2020-05-26,139,11,62,137,11,NA,NA,6,6,19,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,66,0.0144930073025664,17.8432973386529,1.41205950162002,7.9136690647482,44.6043165467626,2,2,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"610","GUY","Guyana",2020-05-27,139,11,67,139,11,NA,NA,6,6,19,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,61,0,17.8432973386529,1.41205950162002,7.9136690647482,48.2014388489209,0,2,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"611","GUY","Guyana",2020-05-28,150,11,67,139,11,NA,NA,6,6,19,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,72,0.076161360965564,19.255356840273,1.41205950162002,7.33333333333333,44.6666666666667,11,3.28571428571429,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"612","GUY","Guyana",2020-05-29,150,11,67,150,11,NA,NA,6,6,19,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,72,0,19.255356840273,1.41205950162002,7.33333333333333,44.6666666666667,0,3.28571428571429,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"613","GUY","Guyana",2020-05-30,152,12,67,150,11,NA,NA,6,6,19,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,73,0.0132452267500209,19.5120949314766,1.54042854722184,7.89473684210526,44.078947368421,2,3.57142857142857,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"614","GUY","Guyana",2020-05-31,153,12,70,152,12,NA,NA,6,6,19,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,71,0.00655740054615883,19.6404639770784,1.54042854722184,7.84313725490196,45.7516339869281,1,2.57142857142857,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"615","GUY","Guyana",2020-06-01,153,12,70,153,12,NA,NA,6,6,19,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,71,0,19.6404639770784,1.54042854722184,7.84313725490196,45.7516339869281,0,2.28571428571429,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
"616","GUY","Guyana",2020-06-02,153,12,70,153,12,NA,NA,6,6,19,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-06-03 10:04:21,67.6,30.5,11.6,28.21,65.335183554427,6.45027124309697,287000,6.80461,-58.1548,71,0,19.6404639770784,1.54042854722184,7.84313725490196,45.7516339869281,0,2,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State"
