"","country","iso3c","date","confirmed","deaths","recovered","soc_dist","mov_rest","pub_health","soc_econ","lockdown","gtrends_score","gtrends_country_score","region","income","population","land_area_skm","pop_density","pop_largest_city","life_expectancy","gdp_capita","timestamp"
"550","Haiti","HTI",2020-02-01,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"551","Haiti","HTI",2020-02-02,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"552","Haiti","HTI",2020-02-03,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"553","Haiti","HTI",2020-02-04,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"554","Haiti","HTI",2020-02-05,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"555","Haiti","HTI",2020-02-06,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"556","Haiti","HTI",2020-02-07,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"557","Haiti","HTI",2020-02-08,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"558","Haiti","HTI",2020-02-09,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"559","Haiti","HTI",2020-02-10,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"560","Haiti","HTI",2020-02-11,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"561","Haiti","HTI",2020-02-12,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"562","Haiti","HTI",2020-02-13,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"563","Haiti","HTI",2020-02-14,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"564","Haiti","HTI",2020-02-15,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"565","Haiti","HTI",2020-02-16,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"566","Haiti","HTI",2020-02-17,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"567","Haiti","HTI",2020-02-18,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"568","Haiti","HTI",2020-02-19,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"569","Haiti","HTI",2020-02-20,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"570","Haiti","HTI",2020-02-21,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"571","Haiti","HTI",2020-02-22,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"572","Haiti","HTI",2020-02-23,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"573","Haiti","HTI",2020-02-24,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"574","Haiti","HTI",2020-02-25,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"575","Haiti","HTI",2020-02-26,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"576","Haiti","HTI",2020-02-27,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"577","Haiti","HTI",2020-02-28,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"578","Haiti","HTI",2020-02-29,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"579","Haiti","HTI",2020-03-01,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"580","Haiti","HTI",2020-03-02,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"581","Haiti","HTI",2020-03-03,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"582","Haiti","HTI",2020-03-04,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"583","Haiti","HTI",2020-03-05,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"584","Haiti","HTI",2020-03-06,0,0,0,0,0,1,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"585","Haiti","HTI",2020-03-07,0,0,0,0,0,1,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"586","Haiti","HTI",2020-03-08,0,0,0,0,0,1,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"587","Haiti","HTI",2020-03-09,0,0,0,0,0,1,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"588","Haiti","HTI",2020-03-10,0,0,0,0,0,1,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"589","Haiti","HTI",2020-03-11,0,0,0,0,0,1,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"590","Haiti","HTI",2020-03-12,0,0,0,0,0,1,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"591","Haiti","HTI",2020-03-13,0,0,0,0,0,1,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"592","Haiti","HTI",2020-03-14,0,0,0,0,0,1,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"593","Haiti","HTI",2020-03-15,0,0,0,0,0,1,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"594","Haiti","HTI",2020-03-16,0,0,0,0,0,1,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"595","Haiti","HTI",2020-03-17,0,0,0,0,0,1,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"596","Haiti","HTI",2020-03-18,0,0,0,0,0,1,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"597","Haiti","HTI",2020-03-19,0,0,0,0,0,2,0,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"598","Haiti","HTI",2020-03-20,2,0,0,2,2,2,0,1,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"599","Haiti","HTI",2020-03-21,2,0,0,2,2,2,0,1,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"600","Haiti","HTI",2020-03-22,2,0,0,2,2,2,0,1,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"601","Haiti","HTI",2020-03-23,6,0,0,2,2,2,0,1,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"602","Haiti","HTI",2020-03-24,7,0,0,2,2,2,0,1,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"603","Haiti","HTI",2020-03-25,8,0,0,2,2,2,0,1,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"604","Haiti","HTI",2020-03-26,8,0,0,2,2,2,0,1,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"605","Haiti","HTI",2020-03-27,8,0,0,2,2,2,0,1,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"606","Haiti","HTI",2020-03-28,8,0,0,2,2,2,0,1,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"607","Haiti","HTI",2020-03-29,15,0,1,2,2,2,0,1,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"608","Haiti","HTI",2020-03-30,15,0,1,2,2,2,0,1,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"609","Haiti","HTI",2020-03-31,15,0,1,2,2,2,0,1,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"610","Haiti","HTI",2020-04-01,16,0,1,2,2,2,0,1,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"611","Haiti","HTI",2020-04-02,16,0,1,2,2,2,0,1,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"612","Haiti","HTI",2020-04-03,18,0,1,2,2,2,0,1,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"613","Haiti","HTI",2020-04-04,20,0,1,2,2,2,0,1,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"614","Haiti","HTI",2020-04-05,21,1,1,2,2,2,0,1,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"615","Haiti","HTI",2020-04-06,24,1,0,2,2,2,0,1,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"616","Haiti","HTI",2020-04-07,25,1,0,2,2,2,0,1,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.29,730.296713024986,2020-04-08 01:14:29
"617","Jamaica","JAM",2020-01-22,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"618","Jamaica","JAM",2020-01-23,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"619","Jamaica","JAM",2020-01-24,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"620","Jamaica","JAM",2020-01-25,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"621","Jamaica","JAM",2020-01-26,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"622","Jamaica","JAM",2020-01-27,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"623","Jamaica","JAM",2020-01-28,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"624","Jamaica","JAM",2020-01-29,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"625","Jamaica","JAM",2020-01-30,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"626","Jamaica","JAM",2020-01-31,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"627","Jamaica","JAM",2020-02-01,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"628","Jamaica","JAM",2020-02-02,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"629","Jamaica","JAM",2020-02-03,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"630","Jamaica","JAM",2020-02-04,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"631","Jamaica","JAM",2020-02-05,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"632","Jamaica","JAM",2020-02-06,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"633","Jamaica","JAM",2020-02-07,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"634","Jamaica","JAM",2020-02-08,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"635","Jamaica","JAM",2020-02-09,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"636","Jamaica","JAM",2020-02-10,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"637","Jamaica","JAM",2020-02-11,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"638","Jamaica","JAM",2020-02-12,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"639","Jamaica","JAM",2020-02-13,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"640","Jamaica","JAM",2020-02-14,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"641","Jamaica","JAM",2020-02-15,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"642","Jamaica","JAM",2020-02-16,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"643","Jamaica","JAM",2020-02-17,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"644","Jamaica","JAM",2020-02-18,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"645","Jamaica","JAM",2020-02-19,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"646","Jamaica","JAM",2020-02-20,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"647","Jamaica","JAM",2020-02-21,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"648","Jamaica","JAM",2020-02-22,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"649","Jamaica","JAM",2020-02-23,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"650","Jamaica","JAM",2020-02-24,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"651","Jamaica","JAM",2020-02-25,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"652","Jamaica","JAM",2020-02-26,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"653","Jamaica","JAM",2020-02-27,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"654","Jamaica","JAM",2020-02-28,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"655","Jamaica","JAM",2020-02-29,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"656","Jamaica","JAM",2020-03-01,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"657","Jamaica","JAM",2020-03-02,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"658","Jamaica","JAM",2020-03-03,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"659","Jamaica","JAM",2020-03-04,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"660","Jamaica","JAM",2020-03-05,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"661","Jamaica","JAM",2020-03-06,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"662","Jamaica","JAM",2020-03-07,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"663","Jamaica","JAM",2020-03-08,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"664","Jamaica","JAM",2020-03-09,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"665","Jamaica","JAM",2020-03-10,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"666","Jamaica","JAM",2020-03-11,1,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"667","Jamaica","JAM",2020-03-12,2,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"668","Jamaica","JAM",2020-03-13,8,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"669","Jamaica","JAM",2020-03-14,8,0,0,0,2,2,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"670","Jamaica","JAM",2020-03-15,10,0,0,0,2,2,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"671","Jamaica","JAM",2020-03-16,10,0,2,0,2,3,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"672","Jamaica","JAM",2020-03-17,12,0,2,0,2,3,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"673","Jamaica","JAM",2020-03-18,13,0,2,0,2,3,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"674","Jamaica","JAM",2020-03-19,15,1,2,0,2,3,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"675","Jamaica","JAM",2020-03-20,16,1,2,0,2,4,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"676","Jamaica","JAM",2020-03-21,16,1,2,0,3,4,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"677","Jamaica","JAM",2020-03-22,19,1,2,0,3,4,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"678","Jamaica","JAM",2020-03-23,19,1,2,0,3,4,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"679","Jamaica","JAM",2020-03-24,21,1,2,0,3,4,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"680","Jamaica","JAM",2020-03-25,26,1,2,0,3,4,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"681","Jamaica","JAM",2020-03-26,26,1,2,0,3,4,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"682","Jamaica","JAM",2020-03-27,26,1,2,0,3,4,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"683","Jamaica","JAM",2020-03-28,30,1,2,0,3,4,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"684","Jamaica","JAM",2020-03-29,32,1,2,0,3,4,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
"685","Jamaica","JAM",2020-03-30,36,1,2,0,3,4,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",2934855,10830,270.993074792244,589083,74.267,4855.26207081811,2020-04-08 01:14:29
