"","iso3c","country","date","confirmed","deaths","recovered","ecdc_cases","ecdc_deaths","total_tests","tests_units","soc_dist","mov_rest","pub_health","gov_soc_econ","lockdown","apple_mtr_driving","apple_mtr_walking","apple_mtr_transit","gcmr_retail_recreation","gcmr_grocery_pharmacy","gcmr_parks","gcmr_transit_stations","gcmr_workplaces","gcmr_residential","gtrends_score","gtrends_country_score","population","land_area_skm","pop_density","pop_largest_city","life_expectancy","gdp_capita","timestamp","death_by_ncd","death_by_cvd_ca_dm_30_70","diabetes_20_79","pop_0_14_2018","pop_15_64_2018","pop_65_over_2018","tourist_arrivals","lat","lng","active","confirmed_logratio","confirmed_per_100k","deaths_per_100k","mortality_rate","recovery_rate","new_cases","ave_new_cases","region_1","region_2","region_3","region_4","region_5","region_6","region_7","region","income_1","income_2","income_3","income_4","income","economy","oecs","caricom"
"1329","JAM","Jamaica",2020-03-07,0,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,-1,3,0,3,3,0,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,0,NA,0,0,NA,NA,0,0,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
"1330","JAM","Jamaica",2020-03-08,0,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,-3,2,-9,-2,1,1,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,0,NA,0,0,NA,NA,0,0,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
"1331","JAM","Jamaica",2020-03-09,0,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,-6,0,-10,-3,1,1,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,0,NA,0,0,NA,NA,0,0,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
"1332","JAM","Jamaica",2020-03-10,0,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,-1,19,-7,0,1,1,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,0,NA,0,0,NA,NA,0,0,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
"1333","JAM","Jamaica",2020-03-11,1,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,-2,19,-10,-4,1,2,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,1,Inf,0.0339180925550126,0,0,0,1,0.142857142857143,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
"1334","JAM","Jamaica",2020-03-12,2,0,0,2,0,NA,NA,0,0,0,0,0,NA,NA,NA,-6,19,-10,-6,-3,3,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,2,0.693147180559945,0.0678361851100252,0,0,0,1,0.285714285714286,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
"1335","JAM","Jamaica",2020-03-13,8,0,0,6,0,NA,NA,0,0,0,0,0,NA,NA,NA,-16,13,-17,-15,-15,9,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,8,1.38629436111989,0.271344740440101,0,0,0,6,1.14285714285714,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
"1336","JAM","Jamaica",2020-03-14,8,0,0,8,0,NA,NA,0,2,2,0,0,NA,NA,NA,-23,1,-20,-17,-8,8,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,8,0,0.271344740440101,0,0,0,0,1.14285714285714,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
"1337","JAM","Jamaica",2020-03-15,10,0,0,8,0,NA,NA,0,2,2,0,0,NA,NA,NA,-35,-17,-28,-26,-10,7,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,10,0.22314355131421,0.339180925550126,0,0,0,2,1.42857142857143,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
"1338","JAM","Jamaica",2020-03-16,10,0,2,10,0,NA,NA,0,2,3,0,0,NA,NA,NA,-24,-8,-28,-26,-22,13,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,8,0,0.339180925550126,0,0,20,0,1.42857142857143,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
"1339","JAM","Jamaica",2020-03-17,12,0,2,10,0,NA,NA,1,2,3,0,0,NA,NA,NA,-25,-7,-31,-27,-25,13,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,10,0.182321556793954,0.407017110660151,0,0,16.6666666666667,2,1.71428571428571,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
"1340","JAM","Jamaica",2020-03-18,13,0,2,13,0,NA,NA,1,2,3,0,0,NA,NA,NA,-33,-18,-39,-31,-33,17,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,11,0.0800427076735364,0.440935203215164,0,0,15.3846153846154,1,1.71428571428571,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
"1341","JAM","Jamaica",2020-03-19,15,1,2,15,0,NA,NA,1,2,3,0,0,NA,NA,NA,-34,-19,-37,-34,-35,18,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,12,0.143100843640673,0.508771388325189,0.0339180925550126,6.66666666666667,13.3333333333333,2,1.85714285714286,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
"1342","JAM","Jamaica",2020-03-20,16,1,2,16,0,NA,NA,1,2,4,0,0,NA,NA,NA,-34,-20,-40,-30,-33,19,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,13,0.0645385211375711,0.542689480880202,0.0339180925550126,6.25,12.5,1,1.14285714285714,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
"1343","JAM","Jamaica",2020-03-21,16,1,2,19,0,NA,NA,1,3,4,0,0,NA,NA,NA,-37,-17,-39,-27,-21,12,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,13,0,0.542689480880202,0.0339180925550126,6.25,12.5,0,1.14285714285714,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
"1344","JAM","Jamaica",2020-03-22,19,1,2,19,0,NA,NA,1,3,4,0,0,NA,NA,NA,-49,-30,-47,-42,-25,10,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,16,0.171850256926659,0.644443758545239,0.0339180925550126,5.26315789473684,10.5263157894737,3,1.28571428571429,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
"1345","JAM","Jamaica",2020-03-23,19,1,2,19,0,NA,NA,1,3,4,0,0,NA,NA,NA,-35,-23,-42,-36,-34,18,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,16,0,0.644443758545239,0.0339180925550126,5.26315789473684,10.5263157894737,0,1.28571428571429,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
"1346","JAM","Jamaica",2020-03-24,21,1,2,19,0,NA,NA,2,3,4,0,0,NA,NA,NA,-36,-23,-45,-37,-37,18,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,18,0.100083458556983,0.712279943655265,0.0339180925550126,4.76190476190476,9.52380952380952,2,1.28571428571429,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
"1347","JAM","Jamaica",2020-03-25,26,1,2,21,1,NA,NA,2,3,5,0,0,NA,NA,NA,-35,-21,-44,-37,-36,18,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,23,0.213574100298059,0.881870406430328,0.0339180925550126,3.84615384615385,7.69230769230769,5,1.85714285714286,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
"1348","JAM","Jamaica",2020-03-26,26,1,2,25,1,NA,NA,2,3,5,0,0,NA,NA,NA,-36,-20,-41,-38,-38,19,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,23,0,0.881870406430328,0.0339180925550126,3.84615384615385,7.69230769230769,0,1.57142857142857,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
"1349","JAM","Jamaica",2020-03-27,26,1,2,26,1,NA,NA,2,3,5,0,0,NA,NA,NA,-35,-19,-41,-39,-35,20,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,23,0,0.881870406430328,0.0339180925550126,3.84615384615385,7.69230769230769,0,1.42857142857143,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
"1350","JAM","Jamaica",2020-03-28,30,1,2,26,1,NA,NA,2,3,5,0,0,NA,NA,NA,-40,-23,-44,-39,-26,14,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,27,0.143100843640673,1.01754277665038,0.0339180925550126,3.33333333333333,6.66666666666667,4,2,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
"1351","JAM","Jamaica",2020-03-29,32,1,2,32,1,NA,NA,2,3,5,0,0,NA,NA,NA,-53,-36,-50,-50,-29,12,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,29,0.0645385211375711,1.0853789617604,0.0339180925550126,3.125,6.25,2,1.85714285714286,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
"1352","JAM","Jamaica",2020-03-30,36,1,2,34,1,NA,NA,2,3,5,0,0,NA,NA,NA,-37,-26,-45,-42,-37,19,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,33,0.117783035656383,1.22105133198045,0.0339180925550126,2.77777777777778,5.55555555555556,4,2.42857142857143,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
"1353","JAM","Jamaica",2020-03-31,36,1,2,38,1,NA,NA,2,3,5,0,0,NA,NA,NA,-36,-20,-45,-40,-39,19,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,33,0,1.22105133198045,0.0339180925550126,2.77777777777778,5.55555555555556,0,2.14285714285714,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
"1354","JAM","Jamaica",2020-04-01,44,3,2,38,1,NA,NA,2,4,5,0,0,NA,NA,NA,-45,-31,-51,-46,-41,22,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,39,0.200670695462151,1.49239607242055,0.101754277665038,6.81818181818182,4.54545454545455,8,2.57142857142857,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
"1355","JAM","Jamaica",2020-04-02,47,3,2,44,3,NA,NA,2,4,5,0,0,NA,NA,NA,-46,-32,-50,-47,-43,23,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,42,0.0659579677917974,1.59415035008559,0.101754277665038,6.38297872340426,4.25531914893617,3,3,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
"1356","JAM","Jamaica",2020-04-03,47,3,2,47,3,NA,NA,2,4,5,0,0,NA,NA,NA,-46,-31,-49,-47,-39,24,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,42,0,1.59415035008559,0.101754277665038,6.38297872340426,4.25531914893617,0,3,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
"1357","JAM","Jamaica",2020-04-04,53,3,7,53,3,NA,NA,2,4,5,0,0,NA,NA,NA,-47,-31,-48,-45,-30,16,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,43,0.120144311842064,1.79765890541567,0.101754277665038,5.66037735849057,13.2075471698113,6,3.28571428571429,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
"1358","JAM","Jamaica",2020-04-05,58,3,8,55,3,NA,NA,2,5,5,0,0,NA,NA,NA,-58,-39,-54,-55,-33,13,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,47,0.0901510969942971,1.96724936819073,0.101754277665038,5.17241379310345,13.7931034482759,5,3.71428571428571,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
"1359","JAM","Jamaica",2020-04-06,58,3,8,58,3,NA,NA,2,5,5,0,0,NA,NA,NA,-42,-31,-47,-47,-39,21,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,47,0,1.96724936819073,0.101754277665038,5.17241379310345,13.7931034482759,0,3.14285714285714,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
"1360","JAM","Jamaica",2020-04-07,63,3,8,59,3,NA,NA,2,5,5,0,0,NA,NA,NA,-42,-29,-49,-44,-42,21,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,52,0.0826917158451135,2.13683983096579,0.101754277665038,4.76190476190476,12.6984126984127,5,3.85714285714286,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
"1361","JAM","Jamaica",2020-04-08,63,4,10,63,3,NA,NA,2,5,5,0,0,NA,NA,NA,-40,-25,-46,-42,-40,20,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,49,0,2.13683983096579,0.13567237022005,6.34920634920635,15.8730158730159,0,2.71428571428571,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
"1362","JAM","Jamaica",2020-04-09,63,4,12,63,4,NA,NA,2,5,6,0,0,NA,NA,NA,-28,3,-34,-29,-40,17,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,47,0,2.13683983096579,0.13567237022005,6.34920634920635,19.047619047619,0,2.28571428571429,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
"1363","JAM","Jamaica",2020-04-10,63,4,13,63,4,NA,NA,2,5,6,0,0,NA,NA,NA,-84,-83,-72,-75,-80,40,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,46,0,2.13683983096579,0.13567237022005,6.34920634920635,20.6349206349206,0,2.28571428571429,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
"1364","JAM","Jamaica",2020-04-11,65,4,13,65,4,NA,NA,2,5,6,0,0,NA,NA,NA,-57,-39,-57,-53,-42,20,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,48,0.0312525435041042,2.20467601607582,0.13567237022005,6.15384615384615,20,2,1.71428571428571,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
"1365","JAM","Jamaica",2020-04-12,69,4,13,69,4,NA,NA,2,5,6,0,0,NA,NA,NA,-66,-43,-63,-62,-42,15,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,52,0.0597192347016229,2.34034838629587,0.13567237022005,5.79710144927536,18.8405797101449,4,1.57142857142857,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
"1366","JAM","Jamaica",2020-04-13,73,4,19,72,4,NA,NA,2,5,6,0,0,NA,NA,NA,-81,-80,-70,-75,-80,38,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,50,0.0563529365511313,2.47602075651592,0.13567237022005,5.47945205479452,26.027397260274,4,2.14285714285714,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
"1367","JAM","Jamaica",2020-04-14,73,4,19,73,4,NA,NA,2,5,7,0,1,NA,NA,NA,-34,-18,-44,-39,-39,18,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,50,0,2.47602075651592,0.13567237022005,5.47945205479452,26.027397260274,0,1.42857142857143,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
"1368","JAM","Jamaica",2020-04-15,125,5,21,105,5,NA,NA,2,5,7,0,1,NA,NA,NA,-45,-20,-50,-48,-49,24,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,99,0.537854296153911,4.23976156937658,0.169590462775063,4,16.8,52,8.85714285714286,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
"1369","JAM","Jamaica",2020-04-16,143,5,21,125,5,NA,NA,2,5,7,0,1,NA,NA,NA,-52,-32,-52,-57,-51,26,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,117,0.134530892957605,4.8502872353668,0.169590462775063,3.4965034965035,14.6853146853147,18,11.4285714285714,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
"1370","JAM","Jamaica",2020-04-17,143,5,25,143,5,NA,NA,2,5,7,0,1,NA,NA,NA,-53,-32,-52,-57,-50,29,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,113,0,4.8502872353668,0.169590462775063,3.4965034965035,17.4825174825175,0,11.4285714285714,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
"1371","JAM","Jamaica",2020-04-18,163,5,25,163,5,NA,NA,2,6,7,0,1,NA,NA,NA,-47,-23,-47,-41,-34,16,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,133,0.130905570546855,5.52864908646705,0.169590462775063,3.06748466257669,15.3374233128834,20,14,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
"1372","JAM","Jamaica",2020-04-19,173,5,27,173,5,NA,NA,2,6,7,0,1,NA,NA,NA,-69,-55,-64,-67,-40,16,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,141,0.059541393691017,5.86783001201718,0.169590462775063,2.89017341040462,15.606936416185,10,14.8571428571429,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
"1373","JAM","Jamaica",2020-04-20,223,5,27,196,5,NA,NA,2,6,7,0,1,NA,NA,NA,-54,-45,-54,-58,-50,26,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,191,0.25388017696234,7.56373463976781,0.169590462775063,2.24215246636771,12.1076233183857,50,21.4285714285714,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
"1374","JAM","Jamaica",2020-04-21,223,6,27,223,6,NA,NA,2,6,7,0,1,NA,NA,NA,-55,-43,-57,-57,-50,25,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,190,0,7.56373463976781,0.203508555330076,2.69058295964126,12.1076233183857,0,21.4285714285714,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
"1375","JAM","Jamaica",2020-04-22,233,6,27,233,6,NA,NA,2,7,7,0,1,NA,NA,NA,-50,-34,-56,-49,-49,25,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,200,0.0438666821055813,7.90291556531794,0.203508555330076,2.57510729613734,11.587982832618,10,15.4285714285714,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
"1376","JAM","Jamaica",2020-04-23,257,6,28,252,6,NA,NA,2,7,7,0,1,NA,NA,NA,-56,-46,-57,-58,-52,27,NA,NA,2948279,10830,270.993074792244,589849,74.368,4866.98734957067,2020-08-20 22:11:06,80,14.7,11.3,23.5312193995209,67.5463889272352,8.92239167324395,2473000,17.9927,-76.792,223,0.0980376313295199,8.71694978663824,0.203508555330076,2.33463035019455,10.8949416342412,24,16.2857142857143,0,0,1,0,0,0,0,"Latin America & Caribbean ",0,0,0,1,"Upper middle income","Commodity Based","Non-OECS Member State","CARICOM Member State"
