"","country","iso3c","date","confirmed","deaths","recovered","soc_dist","mov_rest","pub_health","gov_soc_econ","lockdown","apple_mtr_driving","apple_mtr_walking","apple_mtr_transit","gcmr_retail_recreation","gcmr_grocery_pharmacy","gcmr_parks","gcmr_transit_stations","gcmr_workplaces","gcmr_residential","gtrends_score","gtrends_country_score","region","income","population","land_area_skm","pop_density","pop_largest_city","life_expectancy","gdp_capita","timestamp","pop_0_14_2018","pop_15_64_2018","pop_65_over_2018","lat","long","economy","oecs","confirmed_logratio","confirmed_per_100k","deaths_per_100k","mortality_rate"
"656","Guyana","GUY",2020-04-16,55,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-04-26 07:33:37,28.214545202476,65.335183554427,6.45027124309697,"6.80461","-58.1548","Commodity Based","Non-OECS Member State",0,7.06029750810009,0.770214273610919,10.9090909090909
"657","Guyana","GUY",2020-04-17,63,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-04-26 07:33:37,28.214545202476,65.335183554427,6.45027124309697,"6.80461","-58.1548","Commodity Based","Non-OECS Member State",0.135801541159061,8.08724987291465,0.770214273610919,9.52380952380952
"658","Guyana","GUY",2020-04-18,63,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-04-26 07:33:37,28.214545202476,65.335183554427,6.45027124309697,"6.80461","-58.1548","Commodity Based","Non-OECS Member State",0,8.08724987291465,0.770214273610919,9.52380952380952
"659","Guyana","GUY",2020-04-19,65,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-04-26 07:33:37,28.214545202476,65.335183554427,6.45027124309697,"6.80461","-58.1548","Commodity Based","Non-OECS Member State",0.0312525435041042,8.34398796411828,0.898583319212738,10.7692307692308
"660","Guyana","GUY",2020-04-20,65,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-04-26 07:33:37,28.214545202476,65.335183554427,6.45027124309697,"6.80461","-58.1548","Commodity Based","Non-OECS Member State",0,8.34398796411828,0.898583319212738,10.7692307692308
"661","Guyana","GUY",2020-04-21,66,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-04-26 07:33:37,28.214545202476,65.335183554427,6.45027124309697,"6.80461","-58.1548","Commodity Based","Non-OECS Member State",0.0152674721307884,8.4723570097201,0.898583319212738,10.6060606060606
"662","Guyana","GUY",2020-04-22,67,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-04-26 07:33:37,28.214545202476,65.335183554427,6.45027124309697,"6.80461","-58.1548","Commodity Based","Non-OECS Member State",0.0150378773645405,8.60072605532192,0.898583319212738,10.4477611940298
"663","Guyana","GUY",2020-04-23,70,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-04-26 07:33:37,28.214545202476,65.335183554427,6.45027124309697,"6.80461","-58.1548","Commodity Based","Non-OECS Member State",0.0438026226583936,8.98583319212738,0.898583319212738,10
"664","Guyana","GUY",2020-04-24,73,7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-04-26 07:33:37,28.214545202476,65.335183554427,6.45027124309697,"6.80461","-58.1548","Commodity Based","Non-OECS Member State",0.0419641990990316,9.37094032893284,0.898583319212738,9.58904109589041
"665","Guyana","GUY",2020-04-25,73,7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Upper middle income",779004,196850,3.95734823469647,NA,69.774,3992.22625949241,2020-04-26 07:33:37,28.214545202476,65.335183554427,6.45027124309697,"6.80461","-58.1548","Commodity Based","Non-OECS Member State",0,9.37094032893284,0.898583319212738,9.58904109589041
"666","Haiti","HTI",2020-01-22,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",-Inf,0,0,NA
"667","Haiti","HTI",2020-01-23,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"668","Haiti","HTI",2020-01-24,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"669","Haiti","HTI",2020-01-25,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"670","Haiti","HTI",2020-01-26,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"671","Haiti","HTI",2020-01-27,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"672","Haiti","HTI",2020-01-28,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"673","Haiti","HTI",2020-01-29,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"674","Haiti","HTI",2020-01-30,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"675","Haiti","HTI",2020-01-31,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"676","Haiti","HTI",2020-02-01,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"677","Haiti","HTI",2020-02-02,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"678","Haiti","HTI",2020-02-03,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"679","Haiti","HTI",2020-02-04,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"680","Haiti","HTI",2020-02-05,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"681","Haiti","HTI",2020-02-06,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"682","Haiti","HTI",2020-02-07,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"683","Haiti","HTI",2020-02-08,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"684","Haiti","HTI",2020-02-09,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"685","Haiti","HTI",2020-02-10,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"686","Haiti","HTI",2020-02-11,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"687","Haiti","HTI",2020-02-12,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"688","Haiti","HTI",2020-02-13,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"689","Haiti","HTI",2020-02-14,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"690","Haiti","HTI",2020-02-15,0,0,0,0,0,0,0,0,NA,NA,NA,-0.03,0.01,-0.06,-0.05,0.02,0.01,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"691","Haiti","HTI",2020-02-16,0,0,0,0,0,0,0,0,NA,NA,NA,0.02,0.05,0,-0.07,0.03,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"692","Haiti","HTI",2020-02-17,0,0,0,0,0,0,0,0,NA,NA,NA,-0.04,-0.03,-0.07,-0.03,0,0.01,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"693","Haiti","HTI",2020-02-18,0,0,0,0,0,0,0,0,NA,NA,NA,-0.05,-0.04,-0.07,-0.06,0.02,0.01,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"694","Haiti","HTI",2020-02-19,0,0,0,0,0,0,0,0,NA,NA,NA,-0.09,-0.09,-0.06,-0.09,-0.01,0.02,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"695","Haiti","HTI",2020-02-20,0,0,0,0,0,0,0,0,NA,NA,NA,-0.07,-0.07,-0.1,-0.06,-0.04,0.03,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"696","Haiti","HTI",2020-02-21,0,0,0,0,0,0,0,0,NA,NA,NA,-0.06,-0.04,-0.11,-0.03,-0.04,0.03,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"697","Haiti","HTI",2020-02-22,0,0,0,0,0,0,0,0,NA,NA,NA,-0.06,-0.03,-0.06,-0.07,-0.01,0.01,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"698","Haiti","HTI",2020-02-23,0,0,0,0,0,0,0,0,NA,NA,NA,-0.17,-0.22,-0.11,-0.16,-0.03,0.04,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"699","Haiti","HTI",2020-02-24,0,0,0,0,0,0,0,0,NA,NA,NA,-0.36,-0.41,-0.17,-0.39,-0.46,0.16,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"700","Haiti","HTI",2020-02-25,0,0,0,0,0,0,0,0,NA,NA,NA,-0.28,-0.26,-0.13,-0.26,-0.44,0.12,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"701","Haiti","HTI",2020-02-26,0,0,0,0,0,0,0,0,NA,NA,NA,-0.24,-0.19,-0.1,-0.23,-0.39,0.1,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"702","Haiti","HTI",2020-02-27,0,0,0,0,0,0,0,0,NA,NA,NA,-0.04,-0.06,-0.05,-0.03,-0.04,0.04,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"703","Haiti","HTI",2020-02-28,0,0,0,0,0,0,0,0,NA,NA,NA,-0.04,-0.03,-0.07,-0.08,-0.03,0.04,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"704","Haiti","HTI",2020-02-29,0,0,0,0,0,0,0,0,NA,NA,NA,-0.05,-0.03,-0.08,-0.11,0.01,0.02,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"705","Haiti","HTI",2020-03-01,0,0,0,0,0,0,0,0,NA,NA,NA,-0.1,-0.08,-0.17,-0.12,-0.02,0.03,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"706","Haiti","HTI",2020-03-02,0,0,0,0,0,0,0,0,NA,NA,NA,-0.03,-0.03,-0.08,-0.08,0.03,0.01,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"707","Haiti","HTI",2020-03-03,0,0,0,0,0,0,0,0,NA,NA,NA,-0.05,-0.05,-0.07,-0.06,0.03,0.02,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"708","Haiti","HTI",2020-03-04,0,0,0,0,0,0,0,0,NA,NA,NA,-0.03,-0.04,-0.04,-0.07,0.04,0.01,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"709","Haiti","HTI",2020-03-05,0,0,0,0,0,0,0,0,NA,NA,NA,-0.03,-0.04,-0.04,-0.06,0.05,0.01,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"710","Haiti","HTI",2020-03-06,0,0,0,0,0,1,0,0,NA,NA,NA,-0.02,-0.01,-0.07,-0.03,0.06,0.01,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"711","Haiti","HTI",2020-03-07,0,0,0,0,0,1,0,0,NA,NA,NA,-0.04,0,-0.09,-0.08,0.04,0.01,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"712","Haiti","HTI",2020-03-08,0,0,0,0,0,1,0,0,NA,NA,NA,-0.1,-0.09,-0.17,-0.07,-0.02,0.03,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"713","Haiti","HTI",2020-03-09,0,0,0,0,0,1,0,0,NA,NA,NA,-0.07,-0.09,-0.11,-0.09,0.02,0.02,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"714","Haiti","HTI",2020-03-10,0,0,0,0,0,1,0,0,NA,NA,NA,-0.07,-0.06,-0.08,-0.04,0.04,0.01,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"715","Haiti","HTI",2020-03-11,0,0,0,0,0,1,0,0,NA,NA,NA,-0.05,-0.06,-0.07,-0.08,0.02,0.01,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"716","Haiti","HTI",2020-03-12,0,0,0,0,0,1,0,0,NA,NA,NA,-0.07,-0.02,-0.07,-0.03,0.04,0.01,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"717","Haiti","HTI",2020-03-13,0,0,0,0,0,1,0,0,NA,NA,NA,-0.03,0.02,-0.09,-0.03,0.04,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"718","Haiti","HTI",2020-03-14,0,0,0,0,0,1,0,0,NA,NA,NA,-0.02,0.04,-0.11,-0.09,0.04,-0.01,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"719","Haiti","HTI",2020-03-15,0,0,0,0,0,1,0,0,NA,NA,NA,-0.04,-0.02,-0.12,-0.07,0.01,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"720","Haiti","HTI",2020-03-16,0,0,0,0,0,1,1,0,NA,NA,NA,-0.06,-0.01,-0.13,-0.04,0,-0.01,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"721","Haiti","HTI",2020-03-17,0,0,0,0,0,1,1,0,NA,NA,NA,-0.06,-0.01,-0.11,-0.14,0.03,-0.02,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"722","Haiti","HTI",2020-03-18,0,0,0,0,0,1,1,0,NA,NA,NA,-0.05,-0.02,-0.08,-0.15,0.03,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"723","Haiti","HTI",2020-03-19,0,0,0,0,0,2,2,0,NA,NA,NA,-0.08,0,-0.09,-0.16,0.03,0,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",NA,0,0,NA
"724","Haiti","HTI",2020-03-20,2,0,0,2,2,2,2,1,NA,NA,NA,-0.12,0.15,-0.1,-0.21,-0.2,0.06,NA,NA,"Latin America & Caribbean ","Low income",11123176,27560,403.59854862119,2636763,63.66,730.296713024986,2020-04-26 07:33:37,33.242244257891,61.8083518936764,4.94940384843253,"18.5392","-72.3288","Service Based","Non-OECS Member State",Inf,0.0179804760798535,0,0
